,Open,High,Low,Close,Headlines,Average Mean,Differential,Sentiment,Polarity,Average Polarity
2018-06-23,1742.619995,1743.0,1711.9000239999998,1715.6700440000002,"States are getting more authority to collect taxes on e-commerce sales. That will hurt consumers and retailers, but probably not Amazon.// Technology firms have built systems that governments find attractive, but staff at those companies are less enthusiastic about sharing their know-how.",1569.312803930003,31.099976000000197,1,0.43333333333333335,0.056877426046176
2018-06-24,1742.619995,1743.0,1711.9000239999998,1715.6700440000002,"States are getting more authority to collect taxes on e-commerce sales. That will hurt consumers and retailers, but probably not Amazon.// Technology firms have built systems that governments find attractive, but staff at those companies are less enthusiastic about sharing their know-how.",1570.752703830003,31.099976000000197,1,0.43333333333333335,0.06084409271284267
2018-06-25,1702.5100100000002,1705.0,1646.310059,1663.150024,"With civil liberties groups raising privacy concerns, the city decided to end a pilot program using Amazon Rekognition technology in the Police Department.",1571.667403530003,58.68994100000009,0,0.0,0.060477426046176
2018-06-26,1672.369995,1701.569946,1663.339966,1691.089966,"With civil liberties groups raising privacy concerns, the city decided to end a pilot program using Amazon Rekognition technology in the Police Department.",1572.8615026500029,38.22998000000007,0,0.0,0.060110759379509326
2018-06-27,1672.369995,1701.569946,1663.339966,1691.089966,"With civil liberties groups raising privacy concerns, the city decided to end a pilot program using Amazon Rekognition technology in the Police Department.",1574.323101770003,38.22998000000007,0,0.0,0.05974409271284266
2018-06-28,1672.540039,1705.5,1661.170044,1701.449951,"The purchase of PillPack, an online pharmacy, is the latest sign of Amazon’s increasing interest in health care.// For a minimum investment of $10,000, people in the United States will be able to open and manage their own start-ups to deliver Amazon packages.// Here’s what you need to know to start your day.// This three-part mini-series, debuting Friday on Amazon, stars Hugh Grant as a closeted British politician who conspires to murder his former lover.",1575.4725011800028,44.32995600000004,1,0.26666666666666666,0.062044092712842655
2018-06-29,1717.0,1723.410034,1694.319946,1699.800049,"This week alone, the e-commerce giant made news in pharmaceuticals, supermarket pricing and deliveries.",1576.651901820003,29.090087999999923,0,0.0,0.06167742604617598
2018-06-30,1717.0,1723.410034,1694.319946,1699.800049,"This week alone, the e-commerce giant made news in pharmaceuticals, supermarket pricing and deliveries.",1578.2007018700033,29.090087999999923,0,0.0,0.06131075937950931
2018-07-01,1717.0,1723.410034,1694.319946,1699.800049,"This week alone, the e-commerce giant made news in pharmaceuticals, supermarket pricing and deliveries.",1580.2431017700032,29.090087999999923,0,0.0,0.060944092712842644
2018-07-02,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1582.425301470003,35.82995600000004,1,0.03,0.06087742604617597
2018-07-03,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1584.6075011700027,35.82995600000004,1,0.03,0.060810759379509305
2018-07-04,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1586.1867016100027,35.82995600000004,1,0.03,0.06074409271284264
2018-07-05,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1588.3540014100026,35.82995600000004,1,0.03,0.060677426046175965
2018-07-06,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1591.1776012600023,35.82995600000004,1,0.03,0.0606107593795093
2018-07-07,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1593.8420018900024,35.82995600000004,1,0.03,0.062077426046175964
2018-07-08,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1596.5064025200022,35.82995600000004,1,0.03,0.06354409271284263
2018-07-09,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1599.170803150002,35.82995600000004,1,0.03,0.0650107593795093
2018-07-10,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1601.8352037800018,35.82995600000004,1,0.03,0.06647742604617596
2018-07-11,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1605.2531041700017,35.82995600000004,1,0.03,0.06802742604617597
2018-07-12,1682.699951,1713.890015,1678.060059,1713.780029,"With big ambitions in India, the retail giant has recruited hundreds of small businesses to get packages to the most remote customers — including those 11,562 feet up in the Himalayas.",1608.4704039700016,35.82995600000004,1,0.03,0.0686607593795093
2018-07-13,1803.930054,1815.300049,1795.22998,1813.030029,Amazon Prime’s “Zoe” stars Ewan McGregor and Léa Seydoux; a daring indie series is out on Filmatique; and Martin Scorsese and Paul Schrader talk “Taxi.”,1612.4950048000014,20.070068999999876,0,0.0,0.06853873556998549
2018-07-14,1803.930054,1815.300049,1795.22998,1813.030029,Amazon Prime’s “Zoe” stars Ewan McGregor and Léa Seydoux; a daring indie series is out on Filmatique; and Martin Scorsese and Paul Schrader talk “Taxi.”,1616.1078050900012,20.070068999999876,0,0.0,0.0674434974747474
2018-07-15,1803.930054,1815.300049,1795.22998,1813.030029,Amazon Prime’s “Zoe” stars Ewan McGregor and Léa Seydoux; a daring indie series is out on Filmatique; and Martin Scorsese and Paul Schrader talk “Taxi.”,1620.185805580001,20.070068999999876,0,0.0,0.0663482593795093
2018-07-16,1821.949951,1841.949951,1814.449951,1822.4899899999998,Here’s what you need to know at the end of the day.,1624.358405680001,27.5,0,0.0,0.06525302128427121
2018-07-17,1811.560059,1851.689941,1797.380005,1843.930054,"Amazon says it will offer more than a million deals, including discounts on Echo devices, kitchen appliances and more — and extend the sale by an extra six hours compared with last year. ",1628.745406420001,54.30993600000011,1,0.25,0.06665778318903312
2018-07-18,1848.0,1858.880005,1831.27002,1842.9200440000002,"Amazon says it will offer more than a million deals, including discounts on Echo devices, kitchen appliances and more — and extend the sale by an extra six hours compared with last year. ",1633.1138073000009,27.60998500000005,1,0.25,0.06806254509379503
2018-07-19,1829.459961,1841.0,1811.27002,1812.969971,"The race to surpass the symbolic market cap is Apple’s to lose, but Amazon is increasingly giving it some stiff competition.",1636.881307300001,29.72998000000007,0,-0.21428571428571427,0.06354468795093789
2018-07-20,1825.0100100000002,1834.839966,1810.060059,1813.699951,"Quotation of the Day for Saturday, July 21, 2018.// “Calibre,” Netflix’s Scottish thriller, is a movie you can pause, but you’re not going to want to. Damon Packard‘s films on Amazon are unsettling.",1640.7478063200006,24.779907000000094,0,-0.5,0.05616968795093789
2018-07-21,1825.0100100000002,1834.839966,1810.060059,1813.699951,"Quotation of the Day for Saturday, July 21, 2018.// “Calibre,” Netflix’s Scottish thriller, is a movie you can pause, but you’re not going to want to. Damon Packard‘s films on Amazon are unsettling.",1644.3998058300006,24.779907000000094,0,-0.5,0.048294687950937894
2018-07-22,1825.0100100000002,1834.839966,1810.060059,1813.699951,"Quotation of the Day for Saturday, July 21, 2018.// “Calibre,” Netflix’s Scottish thriller, is a movie you can pause, but you’re not going to want to. Damon Packard‘s films on Amazon are unsettling.",1648.2289049500002,24.779907000000094,0,-0.5,0.043294687950937896
2018-07-23,1812.209961,1819.0,1769.9899899999998,1802.0,"“Calibre,” Netflix’s Scottish thriller, is a movie you can pause, but you’re not going to want to. Damon Packard‘s films on Amazon are unsettling.",1651.9410045600002,49.01001000000019,0,-0.5,0.03829468795093789
2018-07-24,1829.0100100000002,1840.0,1809.380005,1829.2399899999998,"“Calibre,” Netflix’s Scottish thriller, is a movie you can pause, but you’re not going to want to. Damon Packard‘s films on Amazon are unsettling.",1655.92550407,30.619995000000017,0,-0.5,0.033294687950937894
2018-07-25,1829.300049,1863.839966,1822.640015,1863.609985,"“Calibre,” Netflix’s Scottish thriller, is a movie you can pause, but you’re not going to want to. Damon Packard‘s films on Amazon are unsettling.",1660.14660392,41.199951000000056,0,-0.5,0.028294687950937893
2018-07-26,1839.0,1844.680054,1804.5,1808.0,"The online retailer’s profits exceeded expectations but its revenues did not, leading to a muted response from Wall Street.// The errors emerged as part of a test by the A.C.L.U. that compared the photos of all federal lawmakers against a database of 25,000 publicly available mug shots.",1663.1883043599998,40.18005399999993,1,0.4,0.03229468795093789
2018-07-27,1876.050049,1880.050049,1806.530029,1817.27002,Here’s what you need to know to start your day.,1666.0826048999998,73.52001999999993,0,0.0,0.03229468795093789
2018-07-28,1876.050049,1880.050049,1806.530029,1817.27002,Here’s what you need to know to start your day.,1668.6862047599998,73.52001999999993,0,0.0,0.03229468795093789
2018-07-29,1876.050049,1880.050049,1806.530029,1817.27002,Here’s what you need to know to start your day.,1671.5840050599998,73.52001999999993,0,0.0,0.03229468795093789
2018-07-30,1827.3299559999998,1829.5,1766.02002,1779.219971,Here’s what you need to know to start your day.,1674.10130487,63.47998000000007,0,0.0,0.03229468795093789
2018-07-31,1786.4899899999998,1801.8299559999998,1739.319946,1777.439941,Here’s what you need to know to start your day.,1676.6008043799998,62.51000999999974,0,0.0,0.03229468795093789
2018-08-01,1784.0,1798.439941,1776.02002,1797.1700440000002,"Every month, subscription streaming services add a ton of new movies and TV shows. Here are the ones we think are most interesting this month.",1679.3939049699998,22.41992100000016,1,0.37878787878787873,0.03358256673881668
2018-08-02,1788.77002,1836.560059,1786.0,1834.3299559999998,"The retailer said it would not let third-party merchants sell goods with Nazi and white nationalist symbols on its platform, amid pressure from nonprofits and lawmakers.",1683.1363048699998,50.56005899999991,0,0.0,0.03221893037518032
2018-08-03,1837.7399899999998,1841.0,1821.5,1823.290039,"Every SoftBank investment can make waves, just like the $240 million one in Brandless that it made this week.",1686.76750482,19.5,0,0.0,0.03175018037518032
2018-08-04,1837.7399899999998,1841.0,1821.5,1823.290039,"Every SoftBank investment can make waves, just like the $240 million one in Brandless that it made this week.",1689.8208056000003,19.5,0,0.0,0.02575018037518032
2018-08-05,1837.7399899999998,1841.0,1821.5,1823.290039,"Every SoftBank investment can make waves, just like the $240 million one in Brandless that it made this week.",1692.3275060400006,19.5,0,0.0,0.02325018037518032
2018-08-06,1825.810059,1847.77002,1818.9200440000002,1847.75,"Every SoftBank investment can make waves, just like the $240 million one in Brandless that it made this week.",1695.0788060900006,28.849975999999742,0,0.0,0.020750180375180317
2018-08-07,1854.530029,1869.719971,1846.27002,1862.47998,"Every SoftBank investment can make waves, just like the $240 million one in Brandless that it made this week.",1697.9774059400008,23.449951000000056,0,0.0,0.01825018037518032
2018-08-08,1861.0,1891.5100100000002,1854.5,1886.52002,"Amazon said its Whole Foods stores would let customers order groceries online and pick them up in person. Walmart already offers that service at nearly 1,800 stores.// The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.",1701.1813060900008,37.01001000000019,1,0.13333333333333333,0.01821987734487729
2018-08-09,1882.0,1914.569946,1877.47998,1898.52002,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1704.3439061900008,37.089966000000004,0,0.0,0.017765331890331835
2018-08-10,1888.5100100000002,1899.5,1878.209961,1886.300049,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1707.510106140001,21.29003899999998,0,0.0,0.017083513708513652
2018-08-11,1888.5100100000002,1899.5,1878.209961,1886.300049,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1710.652307070001,21.29003899999998,0,0.0,0.017083513708513652
2018-08-12,1888.5100100000002,1899.5,1878.209961,1886.300049,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1713.7058080500012,21.29003899999998,0,0.0,0.017083513708513652
2018-08-13,1898.5,1925.0,1893.6700440000002,1896.199951,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1716.8583080500011,31.32995599999981,0,0.0,0.017083513708513652
2018-08-14,1919.390015,1921.0100100000002,1900.0,1919.6500239999998,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1720.2453087800013,21.010010000000193,0,0.0,0.017083513708513652
2018-08-15,1909.550049,1916.209961,1869.790039,1882.619995,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1723.070108580001,46.41992200000004,0,0.0,0.018333513708513653
2018-08-16,1903.939941,1905.0,1883.550049,1886.52002,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1726.011408630001,21.449951000000056,0,0.0,0.017483513708513653
2018-08-17,1903.939941,1905.0,1883.550049,1886.52002,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1728.7966088300009,21.449951000000056,0,0.0,0.016633513708513653
2018-08-18,1903.939941,1905.0,1883.550049,1886.52002,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1731.571009470001,21.449951000000056,0,0.0,0.017411291486291433
2018-08-19,1903.939941,1905.0,1883.550049,1886.52002,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1734.4071093300008,21.449951000000056,0,0.0,0.01818906926406921
2018-08-20,1903.939941,1905.0,1883.550049,1886.52002,The billionaire activist investor is citing the online retailer in opposing Cigna’s $52 billion deal for Express Scripts.,1737.2432091900007,21.449951000000056,0,0.0,0.018966847041846986
2018-08-21,1880.0,1897.75,1874.410034,1883.4200440000002,"Since the Whole Foods sale a year ago, traditional grocers have agreed to a variety of deals and partnerships. The latest investment is a Japanese chain’s $110 million stake in Boxed.",1740.0483092900008,23.339966000000004,1,0.175,0.021494624819624764
2018-08-22,1876.640015,1905.800049,1876.640015,1904.9000239999998,"Since the Whole Foods sale a year ago, traditional grocers have agreed to a variety of deals and partnerships. The latest investment is a Japanese chain’s $110 million stake in Boxed.",1743.0819091400006,29.160033999999996,1,0.175,0.021473791486291426
2018-08-23,1907.1700440000002,1919.5,1900.7600100000002,1902.9000239999998,Here’s what you need to know to start your day.,1746.3497094300008,18.739989999999807,0,0.0,0.019702958152958094
2018-08-24,1910.5100100000002,1916.0100100000002,1902.540039,1905.390015,Here’s what you need to know to start your day.,1749.5308092900011,13.469971000000214,0,0.0,0.017560101010100953
2018-08-25,1910.5100100000002,1916.0100100000002,1902.540039,1905.390015,Here’s what you need to know to start your day.,1752.7671093400013,13.469971000000214,0,0.0,0.01541724386724381
2018-08-26,1910.5100100000002,1916.0100100000002,1902.540039,1905.390015,Here’s what you need to know to start your day.,1756.0773095400014,13.469971000000214,0,0.0,0.01241724386724381
2018-08-27,1915.0,1927.699951,1909.280029,1927.680054,Here’s what you need to know to start your day.,1759.6104101300016,18.419922000000042,0,0.0,0.00941724386724381
2018-08-28,1937.72998,1941.780029,1928.819946,1932.819946,Here’s what you need to know to start your day.,1763.1949096400017,12.96008299999994,0,0.0,0.006417243867243809
2018-08-29,1937.72998,1941.780029,1928.819946,1932.819946,Here’s what you need to know to start your day.,1766.668509490002,12.96008299999994,0,0.0,0.0034172438672438092
2018-08-30,1997.4200440000002,2025.569946,1986.9000239999998,2002.380005,Amazon Prime’s reboot of the Tom Clancy spy hero is still a Boy Scout and he’s still determined to save the world the American way.,1770.878309300002,38.66992200000027,0,0.0,0.0009172438672438093
2018-08-31,2007.0,2022.380005,2004.7399899999998,2012.709961,Amazon Prime’s reboot of the Tom Clancy spy hero is still a Boy Scout and he’s still determined to save the world the American way.,1774.986809060002,17.640015000000176,0,0.0,-0.0015827561327561906
2018-09-01,2007.0,2022.380005,2004.7399899999998,2012.709961,Amazon Prime’s reboot of the Tom Clancy spy hero is still a Boy Scout and he’s still determined to save the world the American way.,1779.0832092100018,17.640015000000176,0,0.0,-0.0015827561327561906
2018-09-02,2007.0,2022.380005,2004.7399899999998,2012.709961,Amazon Prime’s reboot of the Tom Clancy spy hero is still a Boy Scout and he’s still determined to save the world the American way.,1783.1088085800016,17.640015000000176,0,0.0,0.0006672438672438094
2018-09-03,2007.0,2022.380005,2004.7399899999998,2012.709961,Amazon Prime’s reboot of the Tom Clancy spy hero is still a Boy Scout and he’s still determined to save the world the American way.,1787.1344079500016,17.640015000000176,0,0.0,0.0029172438672438097
2018-09-04,2026.5,2050.5,2013.0,2039.5100100000002,"Apple became the first public company to be worth $1 trillion. Amazon hit the same milestone a month later, but the reasons for the e-commerce titan’s rise are more complicated.// As the online retailer looked at India, its top new market, it realized it needed to reach beyond the relatively small, urban English-speaking population.// Here’s what you need to know at the end of the day.// Here’s what you need to know to start your day.",1791.4280078100014,37.5,1,0.08512396694214877,0.006018483536665297
2018-09-05,2038.109985,2040.380005,1989.890015,1994.819946,"Some people say that the company is overvalued. But Jeff Bezos, its C.E.O., thinks that the sky is the limit.// Here’s what you need to know to start your day.// Mr. Bezos and his wife, MacKenzie, made what was by far their largest political contribution to the With Honor Fund, which backs congressional candidates with military backgrounds.// Here’s what you need to know to start your day.",1795.2747070300015,50.489990000000034,0,0.0,0.008268483536665296
2018-09-06,2006.5100100000002,2007.5,1935.209961,1958.310059,Here’s what you need to know to start your day.,1798.7291076700017,72.29003899999998,0,0.0,0.010518483536665298
2018-09-07,1938.709961,1975.199951,1937.3499760000002,1952.069946,"Amazon announced its plans for a second headquarters a year ago on Friday. People in the 20 finalist cities are looking for any sign of a winner.// With a single scholarly article, Lina Khan, 29, has reframed decades of monopoly law.",1802.0009069800017,37.84997499999986,0,-0.03571428571428571,0.009945431588613348
2018-09-08,1938.709961,1975.199951,1937.3499760000002,1952.069946,"Amazon announced its plans for a second headquarters a year ago on Friday. People in the 20 finalist cities are looking for any sign of a winner.// With a single scholarly article, Lina Khan, 29, has reframed decades of monopoly law.",1805.2254064900017,37.84997499999986,0,-0.03571428571428571,0.008855965499147259
2018-09-09,1938.709961,1975.199951,1937.3499760000002,1952.069946,"Amazon announced its plans for a second headquarters a year ago on Friday. People in the 20 finalist cities are looking for any sign of a winner.// With a single scholarly article, Lina Khan, 29, has reframed decades of monopoly law.",1808.3307055600017,37.84997499999986,0,-0.03571428571428571,0.00738771153089329
2018-09-10,1971.0,1973.040039,1931.52002,1939.0100100000002,"With a single scholarly article, Lina Khan, 29, has reframed decades of monopoly law.",1811.3054052700015,41.52001900000005,0,-0.07142857142857142,0.005562314705496465
2018-09-11,1928.27002,1988.880005,1917.0,1987.1500239999998,"With a single scholarly article, Lina Khan, 29, has reframed decades of monopoly law.",1814.7615051200014,71.88000499999998,0,-0.07142857142857142,0.00373691788009964
2018-09-12,1994.0,2000.0,1962.439941,1990.0,"Maya Rudolph and Fred Armisen play a couple stuck in a routine, in an Amazon series that is anything but that.",1818.0088049200015,37.56005899999991,0,0.0,0.0026258067689885287
2018-09-13,2000.0,2008.7600100000002,1982.030029,1989.869995,"For one shop owner in Brooklyn, it’s about outlasting your competition, staying on-trend, customer loyalty, and living your passion. In his case, that’s ballroom dancing, located on the second floor.",1820.9440051100014,26.72998100000018,0,0.0,-0.0011241932310114711
2018-09-14,1992.930054,1993.6500239999998,1959.219971,1970.189941,"For one shop owner in Brooklyn, it’s about outlasting your competition, staying on-trend, customer loyalty, and living your passion. In his case, that’s ballroom dancing, located on the second floor.",1823.6884045200013,34.430052999999816,0,0.0,-0.004874193231011471
2018-09-15,1992.930054,1993.6500239999998,1959.219971,1970.189941,"For one shop owner in Brooklyn, it’s about outlasting your competition, staying on-trend, customer loyalty, and living your passion. In his case, that’s ballroom dancing, located on the second floor.",1826.497303440001,34.430052999999816,0,0.0,-0.004874193231011471
2018-09-16,1992.930054,1993.6500239999998,1959.219971,1970.189941,"For one shop owner in Brooklyn, it’s about outlasting your competition, staying on-trend, customer loyalty, and living your passion. In his case, that’s ballroom dancing, located on the second floor.",1829.359302950001,34.430052999999816,0,0.0,-0.004874193231011471
2018-09-17,1954.72998,1956.819946,1887.410034,1908.030029,"For one shop owner in Brooklyn, it’s about outlasting your competition, staying on-trend, customer loyalty, and living your passion. In his case, that’s ballroom dancing, located on the second floor.",1831.5997033400008,69.40991200000008,0,0.0,-0.004874193231011471
2018-09-18,1918.6500239999998,1958.199951,1915.439941,1941.050049,The decision by the Salesforce chief executive Marc Benioff to buy Time magazine raises the question of the duty that executives have to the companies that made them rich.,1834.1703039300007,42.760009999999966,1,0.375,-0.0011241932310114711
2018-09-19,1940.5,1940.8299559999998,1904.9000239999998,1926.4200440000002,"Smart home devices will tell you the weather and answer trivia questions, sure, but they can do so much more. Try these tips to streamline your day, relax a little or just have some fun.// The European Union’s antitrust chief announced an inquiry into the e-commerce giant over its use of data collected about third-party merchants.",1836.5433044200008,35.92993200000001,1,0.18954081632653064,-0.001349997188958286
2018-09-20,1938.5799559999998,1955.0,1932.25,1944.300049,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1838.9988049100011,22.75,1,0.5,0.00531666947770838
2018-09-21,1954.219971,1957.310059,1910.5,1915.0100100000002,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1841.1003051600012,46.81005899999991,1,0.5,0.011983336144375047
2018-09-22,1954.219971,1957.310059,1910.5,1915.0100100000002,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1843.0118054100012,46.81005899999991,1,0.5,0.018650002811041715
2018-09-23,1954.219971,1957.310059,1910.5,1915.0100100000002,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1845.002205800001,46.81005899999991,1,0.5,0.025316669477708376
2018-09-24,1903.790039,1936.880005,1865.0,1934.359985,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1847.1861059400007,71.88000499999998,1,0.5,0.03198333614437504
2018-09-25,1942.9000239999998,1975.910034,1938.8499760000002,1974.550049,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1849.7719067200007,37.0600579999998,1,0.5,0.03865000281104171
2018-09-26,1942.9000239999998,1975.910034,1938.8499760000002,1974.550049,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1852.2795068200007,37.0600579999998,1,0.5,0.045316669477708384
2018-09-27,1942.9000239999998,1975.910034,1938.8499760000002,1974.550049,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1854.677207020001,37.0600579999998,1,0.5,0.05094166947770838
2018-09-28,1942.9000239999998,1975.910034,1938.8499760000002,1974.550049,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1856.9219079500012,37.0600579999998,1,0.5,0.05594166947770838
2018-09-29,1942.9000239999998,1975.910034,1938.8499760000002,1974.550049,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1859.365208730001,37.0600579999998,1,0.5,0.05844166947770838
2018-09-30,1942.9000239999998,1975.910034,1938.8499760000002,1974.550049,"Amazon announced more than a dozen devices and tools for its Alexa voice assistant, including a microwave.",1861.9540087800012,37.0600579999998,1,0.5,0.059108336144375044
2018-10-01,2021.9899899999998,2033.189941,2003.5999760000002,2004.359985,"It’s Halloween season, so this month we’re paying extra attention to horror-themed TV series and movies coming to the major streaming services.",1864.8409081900013,29.589964999999893,1,0.03125,0.05508750281104171
2018-10-02,1999.9899899999998,2013.390015,1965.77002,1971.310059,The company also said it would lobby the federal government for a higher minimum wage.// The e-commerce titan is raising hourly pay to $15 an hour in the wake of attacks over how it treats workers. But will investors buy it?,1867.3973083400012,47.61999500000002,1,0.25,0.05325416947770838
2018-10-03,1981.699951,1989.699951,1949.810059,1952.7600100000002,The auction site said it was tipped off to the situation by an eBay seller who had been contacted by Amazon.// The Emmy-winning TV creator talks about his return to television with “The Romanoffs” and addresses a harassment allegation.// How the country might return to a time when corporate executives rejected pure greed.,1870.2934082000013,39.889892000000145,1,0.10714285714285714,0.05432559804913694
2018-10-04,1949.0,1956.0,1896.569946,1909.4200440000002,How the country might return to a time when corporate executives rejected pure greed.,1872.4767089800014,59.43005399999993,1,0.10714285714285714,0.05539702662056551
2018-10-05,1917.9899899999998,1929.0799559999998,1862.8299559999998,1889.6500239999998,How the country might return to a time when corporate executives rejected pure greed.,1874.4623095600014,66.25,1,0.10714285714285714,0.05646845519199408
2018-10-06,1917.9899899999998,1929.0799559999998,1862.8299559999998,1889.6500239999998,How the country might return to a time when corporate executives rejected pure greed.,1876.3443102900014,66.25,1,0.10714285714285714,0.05487321709675598
2018-10-07,1917.9899899999998,1929.0799559999998,1862.8299559999998,1889.6500239999998,How the country might return to a time when corporate executives rejected pure greed.,1878.2428100400014,66.25,1,0.10714285714285714,0.05594464566818455
2018-10-08,1874.0,1902.0,1830.660034,1864.4200440000002,"At a time when trust in its services is eroding, the social network introduced Portal and Portal Plus, its first major effort to build consumer hardware from scratch.",1879.8890099900011,71.339966,1,0.11527777777777777,0.05709742344596233
2018-10-09,1859.9899899999998,1896.680054,1852.319946,1870.319946,Last week the company was praised for increasing what it paid its warehouse workers. Now the company is explaining what that means for bonuses and stock grants.,1881.5942089600012,44.360107999999855,0,0.0,0.05709742344596233
2018-10-10,1857.890015,1858.560059,1754.410034,1755.25,Readers weigh in on the company’s minimum-pay increase.// Amazon and other tech giants have made devices connected to the internet increasingly prevalent. Now is the time to be freaking out about the dangers.,1882.0089086700013,104.15002499999991,0,-0.125,0.05554742344596233
2018-10-11,1724.0,1755.4000239999998,1685.0999760000002,1719.359985,Walmart’s foray into entertainment comes as the company seeks to expand its business beyond brick and mortar retailing and challenge Amazon.// The new anthology from the creator of “Mad Men” has moments of wonder amid sluggish storytelling.,1882.0647082300013,70.3000479999996,0,-0.24431818181818182,0.0528042416277805
2018-10-12,1808.0,1808.949951,1742.530029,1788.609985,The new anthology from the creator of “Mad Men” has moments of wonder amid sluggish storytelling.,1882.8130077900014,66.41992200000004,0,-0.24431818181818182,0.050061059809598685
2018-10-13,1808.0,1808.949951,1742.530029,1788.609985,The new anthology from the creator of “Mad Men” has moments of wonder amid sluggish storytelling.,1883.5613073500012,66.41992200000004,0,-0.24431818181818182,0.047317877991416867
2018-10-14,1808.0,1808.949951,1742.530029,1788.609985,The new anthology from the creator of “Mad Men” has moments of wonder amid sluggish storytelling.,1884.3096069100013,66.41992200000004,0,-0.24431818181818182,0.04457469617323505
2018-10-15,1795.0,1795.050049,1734.22998,1760.949951,"It was a technological wonder — until the retail landscape changed and new innovation, and greedy owners, arrived.",1884.7813061300012,60.820068999999876,1,0.13636363636363635,0.04563833253687141
2018-10-16,1783.5,1823.880005,1761.550049,1819.959961,"It was a technological wonder — until the retail landscape changed and new innovation, and greedy owners, arrived.",1885.8431054500013,62.32995600000004,1,0.13636363636363635,0.046701968900507776
2018-10-17,1842.790039,1845.0,1807.0,1831.72998,Here’s what you need to know to start your day.,1887.0226049600014,38.0,0,0.0,0.046401968900507774
2018-10-18,1842.790039,1845.0,1807.0,1831.72998,Here’s what you need to know to start your day.,1888.2021044700016,38.0,0,0.0,0.04610196890050777
2018-10-19,1842.790039,1845.0,1807.0,1831.72998,Here’s what you need to know to start your day.,1889.3816039800017,38.0,0,0.0,0.04580196890050777
2018-10-20,1842.790039,1845.0,1807.0,1831.72998,Here’s what you need to know to start your day.,1890.561103490002,38.0,0,0.0,0.04550196890050777
2018-10-21,1842.790039,1845.0,1807.0,1831.72998,Here’s what you need to know to start your day.,1890.7481030000022,38.0,0,0.0,0.04550196890050777
